index,filename,artist,cluster,x,y
435,durieu_2.jpg,durieu,6,-31.296534,34.95187
436,el-anatsui_1.jpg,el-anatsui,27,-45.925327,22.20896
437,el-anatsui_2.jpg,el-anatsui,0,-27.616337,2.3152745
438,el-lissitzky_1.jpg,el-lissitzky,17,11.136994,-23.169012
439,el-lissitzky_2.jpg,el-lissitzky,2,44.054367,22.503777
440,el-lissitzky_3.jpg,el-lissitzky,9,10.70546,-25.182568
441,el-lissitzky_4.jpg,el-lissitzky,16,-7.3002872,-19.031645
442,el-lissitzky_5.jpg,el-lissitzky,22,41.96338,0.7949329
443,el-lissitzky_6.jpg,el-lissitzky,17,10.992254,-18.272085
444,el-lissitzky_7.jpg,el-lissitzky,17,8.156919,-18.191942
445,el-lissitzky_8.jpg,el-lissitzky,14,22.853792,-38.85979
446,ermolaeva_1.jpg,ermolaeva,18,2.3703508,-25.278894
447,ernst_1.jpg,ernst,3,1.8689725,28.35769
448,ernst_10.jpg,ernst,3,14.042997,20.426418
449,ernst_11.jpg,ernst,3,1.1826857,28.670769
450,ernst_12.jpg,ernst,25,-8.05348,13.822887
451,ernst_13.jpg,ernst,21,-21.297213,1.7601321
452,ernst_14.jpg,ernst,27,-48.03505,30.800613
453,ernst_15.jpg,ernst,20,-1.5213253,17.52872
